Time,T1,T2,Q1,Q2
90.0,27.021,24.186,0.0,0.0
91.01,26.989,24.121,0.0,0.0
92.0,27.021,24.153,0.0,0.0
93.01,26.796,24.121,0.0,0.0
94.01,26.828,24.121,0.0,0.0
95.01,26.699,24.121,0.0,0.0
96.0,26.699,24.121,0.0,0.0
97.01,26.699,24.121,0.0,0.0
98.02,26.699,24.121,0.0,0.0
99.01,26.667,24.089,0.0,0.0
100.01,26.699,24.121,0.0,0.0
101.01,26.441,24.121,0.0,0.0
102.01,26.506,24.121,0.0,0.0
103.0,26.474,24.057,0.0,0.0
104.01,26.377,24.057,0.0,0.0
105.01,26.377,24.024,0.0,0.0
106.0,26.377,23.992,0.0,0.0
107.01,26.377,23.992,0.0,0.0
108.01,26.377,23.831,0.0,0.0
109.0,26.377,23.863,0.0,0.0
110.0,26.28,23.831,0.0,0.0
111.0,26.055,23.799,0.0,0.0
112.0,26.055,23.799,0.0,0.0
113.01,26.119,23.799,0.0,0.0
114.01,26.055,23.799,0.0,0.0
115.01,26.055,23.799,0.0,0.0
116.01,26.055,23.799,0.0,0.0
117.0,26.022,23.799,0.0,0.0
118.01,26.055,23.799,0.0,0.0
119.0,25.926,23.767,0.0,0.0
120.0,25.99,23.734,60.0,0.0
121.0,25.958,23.799,60.0,0.0
122.01,25.732,23.67,60.0,0.0
123.0,25.765,23.605,60.0,0.0
124.01,25.7,23.573,60.0,0.0
125.01,25.732,23.509,60.0,0.0
126.01,25.732,23.477,60.0,0.0
127.01,25.732,23.477,60.0,0.0
128.0,25.732,23.477,60.0,0.0
129.0,25.732,23.477,60.0,0.0
130.01,25.732,23.477,60.0,0.0
131.0,25.894,23.477,60.0,0.0
132.01,26.022,23.477,60.0,0.0
133.01,26.022,23.477,60.0,0.0
134.0,26.055,23.444,60.0,0.0
135.01,26.055,23.477,60.0,0.0
136.01,26.119,23.477,60.0,0.0
137.0,26.216,23.444,60.0,0.0
138.01,26.377,23.477,60.0,0.0
139.01,26.377,23.38,60.0,0.0
140.01,26.377,23.38,60.0,0.0
141.01,26.474,23.251,60.0,0.0
142.0,26.699,23.219,60.0,0.0
143.01,26.699,23.315,60.0,0.0
144.0,26.699,23.219,60.0,0.0
145.01,26.957,23.219,60.0,0.0
146.02,27.021,23.219,60.0,0.0
147.01,27.021,23.154,60.0,0.0
148.01,27.247,23.154,60.0,0.0
149.01,27.118,23.154,60.0,0.0
150.01,27.344,23.187,60.0,0.0
151.01,27.376,23.154,60.0,0.0
152.01,27.634,23.154,60.0,0.0
153.0,27.666,23.154,60.0,0.0
154.01,27.763,23.154,60.0,0.0
155.01,27.988,23.154,60.0,0.0
156.0,27.988,23.154,60.0,0.0
157.01,28.214,23.154,60.0,0.0
158.01,28.311,23.154,60.0,0.0
159.01,28.343,23.154,60.0,0.0
160.01,28.375,23.154,60.0,0.0
161.0,28.633,23.154,60.0,0.0
162.01,28.697,23.154,60.0,0.0
163.01,28.762,23.154,60.0,0.0
164.01,28.955,23.154,60.0,0.0
165.01,29.02,23.154,60.0,0.0
166.01,29.277,23.154,60.0,0.0
167.0,29.277,23.154,60.0,0.0
168.01,29.471,23.154,60.0,0.0
169.0,29.6,23.154,60.0,0.0
170.01,29.6,23.154,60.0,0.0
171.01,29.922,23.154,60.0,0.0
172.0,29.922,23.154,60.0,0.0
173.0,30.083,23.122,60.0,0.0
174.01,30.244,23.154,60.0,0.0
175.01,30.244,23.154,60.0,0.0
176.01,30.405,23.154,60.0,0.0
177.01,30.566,23.122,60.0,0.0
178.02,30.566,23.154,60.0,0.0
179.01,30.856,23.154,60.0,0.0
180.0,30.889,23.154,60.0,0.0
181.01,30.889,23.154,60.0,0.0
182.01,31.05,23.154,60.0,0.0
183.01,31.211,23.154,60.0,0.0
184.01,31.211,23.154,60.0,0.0
185.01,31.469,23.154,60.0,0.0
186.01,31.533,23.154,60.0,0.0
187.01,31.598,23.154,60.0,0.0
188.01,31.855,23.154,60.0,0.0
189.01,31.888,23.154,60.0,0.0
190.01,31.92,23.154,60.0,0.0
191.01,32.178,23.154,60.0,0.0
192.0,32.178,23.154,60.0,0.0
193.01,32.468,23.154,60.0,0.0
194.02,32.5,23.154,60.0,0.0
195.01,32.532,23.187,60.0,0.0
196.01,32.758,23.154,60.0,0.0
197.01,32.822,23.154,60.0,0.0
198.01,32.854,23.154,60.0,0.0
199.02,33.048,23.187,60.0,0.0
200.01,33.145,23.154,60.0,0.0
201.01,33.145,23.154,60.0,0.0
202.01,33.306,23.219,60.0,0.0
203.0,33.467,23.154,60.0,0.0
204.0,33.467,23.154,60.0,0.0
205.01,33.531,23.187,60.0,0.0
206.01,33.789,23.187,60.0,0.0
207.01,33.789,23.251,60.0,0.0
208.02,34.015,23.38,60.0,0.0
209.01,34.111,23.283,60.0,0.0
210.0,34.111,23.315,60.0,0.0
211.0,34.176,23.315,60.0,0.0
212.01,34.305,23.38,60.0,0.0
213.01,34.434,23.444,60.0,0.0
214.01,34.498,23.444,60.0,0.0
215.02,34.563,23.412,60.0,0.0
216.01,34.756,23.477,60.0,0.0
217.01,34.788,23.477,60.0,0.0
218.0,34.885,23.477,60.0,0.0
219.0,35.046,23.477,60.0,0.0
220.01,35.078,23.477,60.0,0.0
221.0,35.368,23.477,60.0,0.0
222.01,35.4,23.477,60.0,0.0
223.0,35.4,23.477,60.0,0.0
225.01,35.723,23.477,60.0,0.0
226.0,35.723,23.477,60.0,0.0
227.02,35.723,23.509,60.0,0.0
228.01,36.013,23.477,60.0,0.0
229.0,36.045,23.509,60.0,0.0
230.0,36.077,23.477,60.0,0.0
231.01,36.303,23.573,60.0,0.0
232.01,36.335,23.509,60.0,0.0
233.01,36.367,23.638,60.0,0.0
234.0,36.496,23.702,60.0,0.0
235.02,36.657,23.767,60.0,0.0
236.01,36.689,23.799,60.0,0.0
237.01,36.754,23.799,60.0,0.0
238.01,36.979,23.799,60.0,0.0
239.01,37.012,23.799,60.0,0.0
240.0,36.979,23.799,60.0,0.0
241.01,37.076,23.799,60.0,0.0
242.01,37.205,23.799,60.0,0.0
243.01,37.334,23.799,60.0,0.0
244.0,37.334,23.799,60.0,0.0
245.01,37.334,23.831,60.0,0.0
246.01,37.656,23.863,60.0,0.0
247.0,37.656,23.863,60.0,0.0
248.01,37.688,23.896,60.0,0.0
249.0,37.85,23.928,60.0,0.0
250.01,37.882,23.928,60.0,0.0
251.0,37.979,24.057,60.0,0.0
252.01,38.011,24.121,60.0,0.0
253.01,37.979,24.121,60.0,0.0
254.0,38.269,24.121,60.0,0.0
255.01,38.301,24.121,60.0,0.0
256.01,38.301,24.121,60.0,0.0
257.01,38.301,24.121,60.0,0.0
258.0,38.462,24.121,60.0,0.0
259.01,38.623,24.121,60.0,0.0
260.0,38.623,24.153,60.0,0.0
261.01,38.72,24.153,60.0,0.0
262.01,38.945,24.186,60.0,0.0
263.01,38.945,24.218,60.0,0.0
264.01,38.945,24.411,60.0,0.0
265.01,39.01,24.443,60.0,0.0
266.0,39.235,24.443,60.0,0.0
267.01,39.268,24.411,60.0,0.0
268.01,39.268,24.443,60.0,0.0
269.01,39.268,24.379,60.0,0.0
270.0,39.3,24.443,60.0,0.0
271.01,39.461,24.443,60.0,0.0
272.01,39.59,24.443,60.0,0.0
273.01,39.59,24.443,60.0,0.0
274.01,39.59,24.443,60.0,0.0
275.01,39.59,24.443,60.0,0.0
276.0,39.687,24.443,60.0,0.0
277.01,39.912,24.443,60.0,0.0
278.01,39.912,24.476,60.0,0.0
279.01,39.912,24.604,60.0,0.0
280.01,39.912,24.604,60.0,0.0
281.01,40.105,24.604,60.0,0.0
282.01,40.234,24.766,60.0,0.0
283.0,40.234,24.733,60.0,0.0
284.0,40.234,24.701,60.0,0.0
285.01,40.267,24.766,60.0,0.0
286.01,40.428,24.766,60.0,0.0
287.01,40.363,24.766,60.0,0.0
288.01,40.557,24.766,60.0,0.0
289.02,40.557,24.766,60.0,0.0
290.01,40.557,24.766,60.0,0.0
291.0,40.653,24.766,60.0,0.0
292.01,40.782,24.766,60.0,0.0
293.01,40.879,24.798,60.0,0.0
294.01,40.782,24.766,60.0,0.0
295.0,40.782,24.766,60.0,0.0
296.01,40.879,24.83,60.0,0.0
297.01,41.104,24.959,60.0,0.0
298.0,41.201,24.991,60.0,0.0
299.01,41.201,25.023,60.0,0.0
300.0,41.201,25.023,60.0,0.0
301.01,41.201,25.023,60.0,0.0
302.01,41.298,25.023,60.0,0.0
303.0,41.459,25.088,60.0,0.0
304.02,41.459,25.088,60.0,0.0
305.0,41.523,25.088,60.0,0.0
306.01,41.523,25.088,60.0,0.0
307.0,41.556,25.088,60.0,0.0
308.01,41.556,25.088,60.0,0.0
309.0,41.62,25.088,60.0,0.0
310.01,41.749,25.088,60.0,0.0
311.01,41.813,25.12,60.0,0.0
312.01,41.813,25.12,60.0,0.0
313.0,41.846,25.217,60.0,0.0
314.01,41.846,25.185,60.0,0.0
315.02,41.878,25.281,60.0,0.0
316.01,42.168,25.281,60.0,0.0
317.01,42.168,25.346,60.0,0.0
318.01,42.071,25.346,60.0,0.0
319.0,42.168,25.378,60.0,0.0
320.01,42.168,25.41,60.0,0.0
321.01,42.168,25.41,60.0,0.0
322.0,42.232,25.41,60.0,0.0
323.0,42.458,25.41,60.0,0.0
324.01,42.49,25.41,60.0,0.0
325.0,42.49,25.41,60.0,0.0
326.01,42.522,25.41,60.0,0.0
327.01,42.587,25.41,60.0,0.0
328.01,42.716,25.41,60.0,0.0
329.01,42.813,25.41,60.0,0.0
330.0,42.813,25.41,60.0,0.0
331.01,42.813,25.539,60.0,0.0
332.01,42.813,25.507,60.0,0.0
333.01,42.877,25.668,60.0,0.0
334.0,42.941,25.7,60.0,0.0
335.0,43.103,25.732,60.0,0.0
336.01,43.135,25.732,60.0,0.0
337.0,43.135,25.732,60.0,0.0
338.01,43.135,25.732,60.0,0.0
339.01,43.135,25.732,60.0,0.0
340.01,43.199,25.732,60.0,0.0
341.01,43.328,25.732,60.0,0.0
342.01,43.393,25.732,60.0,0.0
343.01,43.425,25.765,60.0,0.0
344.0,43.425,25.732,60.0,0.0
345.01,43.457,25.732,60.0,0.0
346.01,43.457,25.894,60.0,0.0
347.0,43.489,25.958,60.0,0.0
348.01,43.65,25.99,60.0,0.0
349.01,43.747,26.055,60.0,0.0
350.0,43.683,26.022,60.0,0.0
351.0,43.779,26.055,60.0,0.0
352.01,43.779,26.055,60.0,0.0
353.01,43.779,26.055,60.0,0.0
354.01,43.876,26.087,60.0,0.0
355.01,44.037,26.087,60.0,0.0
356.01,44.005,26.119,60.0,0.0
357.01,44.102,26.087,60.0,0.0
358.0,44.102,26.087,60.0,0.0
359.01,44.102,26.087,60.0,0.0
360.0,44.102,26.184,60.0,0.0
361.0,44.102,26.184,60.0,0.0
362.0,44.102,26.216,60.0,0.0
363.01,44.134,26.313,60.0,0.0
364.01,44.134,26.345,60.0,0.0
365.01,44.263,26.377,60.0,0.0
366.01,44.327,26.377,60.0,0.0
367.0,44.327,26.377,60.0,0.0
368.0,44.424,26.377,60.0,0.0
369.0,44.424,26.377,60.0,0.0
370.01,44.424,26.377,60.0,0.0
371.01,44.424,26.377,60.0,0.0
372.0,44.424,26.377,60.0,0.0
373.01,44.424,26.377,60.0,0.0
374.01,44.424,26.377,60.0,0.0
375.01,44.714,26.377,60.0,0.0
376.0,44.617,26.377,60.0,0.0
377.01,44.746,26.474,60.0,0.0
378.01,44.746,26.409,60.0,0.0
379.01,44.746,26.506,60.0,0.0
380.0,44.746,26.538,60.0,0.0
381.01,44.746,26.506,60.0,0.0
382.0,44.746,26.635,60.0,0.0
383.01,45.004,26.667,60.0,0.0
384.01,45.068,26.699,60.0,0.0
385.01,45.068,26.699,60.0,0.0
386.01,45.068,26.699,60.0,0.0
387.01,45.068,26.699,60.0,0.0
388.0,45.068,26.667,60.0,0.0
389.01,45.068,26.699,60.0,0.0
390.0,45.101,26.699,60.0,0.0
391.01,45.068,26.699,60.0,0.0
392.0,45.101,26.699,60.0,0.0
393.01,45.101,26.699,60.0,0.0
394.0,45.133,26.699,60.0,0.0
395.01,45.165,26.699,60.0,0.0
396.01,45.326,26.828,60.0,0.0
397.01,45.358,26.731,60.0,0.0
398.0,45.358,26.828,60.0,0.0
399.01,45.391,26.86,60.0,0.0
400.0,45.358,26.925,60.0,0.0
401.01,45.391,26.957,60.0,0.0
402.0,45.391,26.989,60.0,0.0
403.0,45.391,26.989,60.0,0.0
404.01,45.391,27.021,60.0,0.0
405.01,45.487,27.021,60.0,0.0
406.0,45.52,27.021,60.0,0.0
407.01,45.681,27.021,60.0,0.0
408.01,45.713,27.021,60.0,0.0
409.01,45.648,27.021,60.0,0.0
410.01,45.713,27.021,60.0,0.0
411.0,45.713,27.021,60.0,0.0
412.01,45.713,27.021,60.0,0.0
413.0,45.713,27.021,60.0,0.0
414.0,45.713,27.054,60.0,0.0
415.01,45.713,27.118,60.0,0.0
416.01,45.874,27.118,60.0,0.0
417.01,45.906,27.15,60.0,0.0
418.01,45.971,27.215,60.0,0.0
419.01,45.971,27.215,60.0,0.0
420.0,46.035,27.279,60.0,0.0
421.02,46.035,27.312,60.0,0.0
422.01,46.035,27.344,60.0,0.0
423.02,46.035,27.344,60.0,0.0
424.01,46.067,27.344,60.0,0.0
425.01,46.035,27.312,60.0,0.0
426.0,46.1,27.344,60.0,0.0
427.0,46.293,27.344,60.0,0.0
428.01,46.357,27.344,60.0,0.0
429.0,46.261,27.344,60.0,0.0
430.0,46.357,27.344,60.0,0.0
431.01,46.357,27.344,60.0,0.0
432.01,46.357,27.344,60.0,0.0
433.01,46.357,27.44,60.0,0.0
434.01,46.422,27.408,60.0,0.0
435.01,46.454,27.473,60.0,0.0
436.0,46.519,27.44,60.0,0.0
437.01,46.519,27.537,60.0,0.0
438.01,46.647,27.569,60.0,0.0
439.0,46.68,27.634,60.0,0.0
440.0,46.68,27.666,60.0,0.0
441.02,46.68,27.666,60.0,0.0
442.01,46.68,27.666,60.0,0.0
443.0,46.68,27.666,60.0,0.0
444.02,46.68,27.666,60.0,0.0
445.01,46.68,27.666,60.0,0.0
446.01,46.68,27.666,60.0,0.0
447.0,46.712,27.666,60.0,0.0
448.01,46.776,27.666,60.0,0.0
449.01,46.809,27.666,60.0,0.0
450.01,46.905,27.666,60.0,0.0
451.0,46.905,27.73,60.0,0.0
452.0,47.002,27.73,60.0,0.0
453.01,46.97,27.763,60.0,0.0
454.01,46.97,27.827,60.0,0.0
455.01,47.002,27.859,60.0,0.0
456.01,47.002,27.924,60.0,0.0
457.01,47.002,27.924,60.0,0.0
458.0,47.002,27.956,60.0,0.0
459.0,47.002,27.988,60.0,0.0
460.0,47.034,27.956,60.0,0.0
461.01,47.131,27.988,60.0,0.0
462.01,47.034,27.988,60.0,0.0
463.01,47.066,27.988,60.0,0.0
464.01,47.034,27.988,60.0,0.0
465.01,47.292,28.021,60.0,0.0
466.01,47.324,27.988,60.0,0.0
467.0,47.324,28.021,60.0,0.0
468.01,47.324,27.988,60.0,0.0
469.01,47.324,27.988,60.0,0.0
470.01,47.324,28.085,60.0,0.0
471.0,47.356,28.021,60.0,0.0
472.01,47.421,28.214,60.0,0.0
473.01,47.356,28.246,60.0,0.0
474.01,47.485,28.246,60.0,0.0
475.0,47.582,28.278,60.0,0.0
476.01,47.55,28.311,60.0,0.0
477.01,47.614,28.311,60.0,0.0
478.01,47.646,28.311,60.0,0.0
479.01,47.646,28.311,60.0,0.0
480.01,47.582,28.311,60.0,0.0
481.01,47.646,28.311,60.0,0.0
482.01,47.646,28.311,60.0,0.0
483.01,47.646,28.311,60.0,0.0
484.0,47.646,28.311,60.0,0.0
485.01,47.646,28.311,60.0,0.0
486.01,47.646,28.311,60.0,0.0
487.0,47.646,28.311,60.0,0.0
488.01,47.646,28.311,60.0,0.0
489.0,47.646,28.311,60.0,0.0
490.01,47.646,28.375,60.0,0.0
491.0,47.646,28.343,60.0,0.0
492.01,47.679,28.439,60.0,0.0
493.0,47.743,28.407,60.0,0.0
494.01,47.84,28.504,60.0,0.0
495.01,47.969,28.568,60.0,0.0
496.01,47.969,28.472,60.0,0.0
497.0,47.969,28.536,60.0,0.0
498.01,47.743,28.633,60.0,0.0
499.0,47.969,28.568,60.0,0.0
500.01,47.84,28.633,60.0,0.0
501.0,47.969,28.568,60.0,0.0
502.0,47.969,28.601,60.0,0.0
503.01,47.969,28.633,60.0,0.0
504.01,47.969,28.633,60.0,0.0
505.02,47.969,28.633,60.0,0.0
506.01,47.969,28.633,60.0,0.0
507.01,47.969,28.633,60.0,0.0
508.0,47.969,28.633,60.0,0.0
509.01,47.969,28.633,60.0,0.0
510.0,47.969,28.633,60.0,0.0
511.0,48.001,28.633,60.0,0.0
512.0,47.969,28.633,60.0,0.0
513.01,48.001,28.697,60.0,0.0
514.01,48.13,28.665,60.0,0.0
515.0,48.065,28.729,60.0,0.0
516.01,48.001,28.665,60.0,0.0
517.02,48.098,28.762,60.0,0.0
518.01,48.259,28.858,60.0,0.0
519.01,48.227,28.762,60.0,0.0
520.0,48.291,28.858,60.0,0.0
521.0,48.291,28.955,60.0,0.0
522.0,48.291,28.858,60.0,0.0
523.0,48.291,28.955,60.0,0.0
524.01,48.291,28.955,60.0,0.0
525.01,48.291,28.955,60.0,0.0
526.01,48.291,28.955,60.0,0.0
527.0,48.291,28.955,60.0,0.0
528.01,48.291,28.955,60.0,0.0
529.0,48.291,28.955,60.0,0.0
530.01,48.452,28.955,60.0,0.0
531.01,48.355,28.955,60.0,0.0
532.01,48.291,28.987,60.0,0.0
533.01,48.42,28.955,60.0,0.0
534.01,48.613,29.02,60.0,0.0
535.02,48.613,28.987,60.0,0.0
536.0,48.452,29.02,60.0,0.0
537.0,48.613,28.955,60.0,0.0
538.0,48.613,29.148,60.0,0.0
539.01,48.613,29.084,60.0,0.0
540.0,48.613,29.245,60.0,0.0
541.0,48.613,29.148,60.0,0.0
542.0,48.613,29.181,60.0,0.0
543.01,48.613,29.245,60.0,0.0
544.0,48.613,29.245,60.0,0.0
545.01,48.613,29.245,60.0,0.0
546.01,48.613,29.277,60.0,0.0
547.01,48.71,29.277,60.0,0.0
548.0,48.742,29.277,60.0,0.0
549.01,48.613,29.277,60.0,0.0
550.01,48.613,29.277,60.0,0.0
551.01,48.581,29.277,60.0,0.0
552.0,48.613,29.277,60.0,0.0
553.01,48.646,29.277,60.0,0.0
554.0,48.646,29.277,60.0,0.0
555.01,48.613,29.277,60.0,0.0
556.0,48.613,29.277,60.0,0.0
557.01,48.613,29.277,60.0,0.0
558.0,48.613,29.277,60.0,0.0
559.01,48.613,29.277,60.0,0.0
560.0,48.613,29.277,60.0,0.0
561.0,48.742,29.277,60.0,0.0
562.01,48.774,29.277,60.0,0.0
563.0,48.646,29.277,60.0,0.0
564.01,48.936,29.31,60.0,0.0
565.02,48.871,29.277,60.0,0.0
566.01,48.936,29.31,60.0,0.0
567.0,48.936,29.374,60.0,0.0
568.01,48.936,29.31,60.0,0.0
569.0,48.936,29.31,60.0,0.0
570.01,48.936,29.277,60.0,0.0
571.01,48.871,29.438,60.0,0.0
572.01,48.936,29.406,60.0,0.0
573.01,48.936,29.374,60.0,0.0
574.01,48.839,29.471,60.0,0.0
575.0,48.936,29.374,60.0,0.0
576.0,48.936,29.438,60.0,0.0
577.0,48.936,29.438,60.0,0.0
578.01,48.839,29.535,60.0,0.0
579.01,48.936,29.406,60.0,0.0
580.01,48.936,29.567,60.0,0.0
581.01,48.936,29.6,60.0,0.0
582.01,48.936,29.6,60.0,0.0
583.0,48.936,29.6,60.0,0.0
584.0,48.936,29.6,60.0,0.0
585.0,48.936,29.6,60.0,0.0
586.01,48.936,29.6,60.0,0.0
587.0,48.936,29.535,60.0,0.0
588.01,48.936,29.6,60.0,0.0
589.01,48.936,29.6,60.0,0.0
590.0,48.936,29.6,60.0,0.0
591.01,48.968,29.567,60.0,0.0
592.01,48.936,29.6,60.0,0.0
593.01,48.936,29.6,60.0,0.0
594.0,48.936,29.6,60.0,0.0
595.0,48.936,29.6,60.0,0.0
596.0,48.936,29.535,60.0,0.0
597.01,48.936,29.6,60.0,0.0
598.01,49.0,29.6,60.0,0.0
599.01,49.032,29.6,60.0,0.0
600.0,49.064,29.6,60.0,0.0
601.0,49.161,29.6,60.0,0.0
602.01,49.226,29.6,60.0,0.0
603.0,49.258,29.6,60.0,0.0
604.01,49.161,29.6,60.0,0.0
605.0,49.193,29.6,60.0,0.0
606.01,49.064,29.6,60.0,0.0
607.01,49.258,29.6,60.0,0.0
608.01,49.0,29.6,60.0,0.0
609.0,49.258,29.6,60.0,0.0
610.01,49.258,29.6,60.0,0.0
611.0,49.129,29.6,60.0,0.0
612.02,49.064,29.6,60.0,0.0
613.01,49.193,29.6,60.0,0.0
614.01,49.226,29.6,60.0,0.0
615.01,49.258,29.6,60.0,0.0
616.01,49.258,29.6,60.0,0.0
617.02,49.258,29.6,60.0,0.0
618.01,49.258,29.6,60.0,0.0
619.0,49.258,29.6,60.0,0.0
620.0,49.258,29.6,60.0,0.0
621.01,49.258,29.6,60.0,0.0
622.0,49.258,29.632,60.0,0.0
623.01,49.258,29.632,60.0,0.0
624.01,49.258,29.6,60.0,0.0
625.01,49.258,29.6,60.0,0.0
626.0,49.29,29.6,60.0,0.0
627.01,49.258,29.632,60.0,0.0
628.0,49.258,29.6,60.0,0.0
629.0,49.29,29.632,60.0,0.0
630.01,49.258,29.664,60.0,0.0
631.01,49.258,29.664,60.0,0.0
632.01,49.322,29.632,60.0,0.0
633.0,49.258,29.761,60.0,0.0
634.01,49.29,29.729,60.0,0.0
635.0,49.387,29.664,60.0,0.0
636.02,49.258,29.729,60.0,0.0
637.01,49.451,29.825,60.0,0.0
638.0,49.548,29.761,60.0,0.0
639.01,49.516,29.922,60.0,0.0
640.01,49.387,29.857,60.0,0.0
641.01,49.516,29.857,60.0,0.0
642.01,49.419,29.922,60.0,0.0
643.01,49.483,29.922,60.0,0.0
644.01,49.548,29.89,60.0,0.0
645.01,49.58,29.857,60.0,0.0
646.01,49.58,29.89,60.0,0.0
647.01,49.548,29.825,60.0,0.0
648.01,49.58,29.89,60.0,0.0
649.01,49.58,29.89,60.0,0.0
650.02,49.58,29.793,60.0,0.0
651.01,49.58,29.825,60.0,0.0
652.01,49.58,29.89,60.0,0.0
653.0,49.58,29.922,60.0,0.0
654.01,49.58,29.922,60.0,0.0
655.0,49.58,29.922,60.0,0.0
656.01,49.58,29.922,60.0,0.0
657.01,49.58,29.922,60.0,0.0
658.01,49.58,29.922,60.0,0.0
659.01,49.58,29.922,60.0,0.0
660.0,49.58,29.922,60.0,0.0
661.01,49.58,29.922,60.0,0.0
662.01,49.58,29.922,60.0,0.0
663.01,49.645,29.922,60.0,0.0
664.0,49.58,29.922,60.0,0.0
665.0,49.58,29.922,60.0,0.0
666.01,49.58,29.922,60.0,0.0
667.01,49.58,29.922,60.0,0.0
668.0,49.58,29.922,60.0,0.0
669.01,49.58,29.922,60.0,0.0
670.01,49.612,29.922,60.0,0.0
671.02,49.741,29.922,60.0,0.0
672.0,49.58,29.922,60.0,0.0
673.01,49.806,29.922,60.0,0.0
674.01,49.87,29.922,60.0,0.0
675.01,49.838,29.922,60.0,0.0
676.0,49.87,29.954,60.0,0.0
677.01,49.902,29.922,60.0,0.0
678.01,49.902,29.954,60.0,0.0
679.01,49.87,29.922,60.0,0.0
680.0,49.902,29.986,60.0,0.0
681.0,49.902,29.922,60.0,0.0
682.01,49.902,29.922,60.0,0.0
683.01,49.902,29.986,60.0,0.0
684.01,49.902,29.986,60.0,0.0
685.0,49.902,29.986,60.0,0.0
686.01,49.902,29.954,60.0,0.0
687.01,49.902,29.922,60.0,0.0
688.01,49.902,29.954,60.0,0.0
689.02,49.902,30.019,60.0,0.0
690.01,49.902,29.922,60.0,0.0
691.01,49.902,30.115,60.0,0.0
692.01,49.902,29.986,60.0,0.0
693.01,49.902,29.954,60.0,0.0
694.01,49.902,30.147,60.0,0.0
695.01,49.902,30.083,60.0,0.0
696.01,49.902,30.083,60.0,0.0
697.01,49.902,30.18,60.0,0.0
698.0,49.902,30.147,60.0,0.0
